timestamp,Tair_C,RH_p,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
12/1/23 4:57,-1.5,67.2,-0.56,-0.5,-1.06,-1.5,-1.63,-1.75,-1.56,-0.88,0.56,1.63,3.81
12/1/23 5:01,-1.5,67.2,-0.5,-0.88,-1.25,-1.63,-1.75,-1.81,-1.63,-0.88,0.63,1.63,3.81
12/1/23 5:05,-1.5,65.8,-0.5,-0.5,-0.94,-1.31,-1.5,-1.63,-1.5,-0.88,0.63,1.63,3.81
12/1/23 5:09,-1.5,65.8,-0.5,-0.75,-1.13,-1.5,-1.63,-1.75,-1.56,-0.88,0.63,1.63,3.81
12/1/23 5:13,-1.3,65.5,-0.44,-1.19,-1.5,-1.75,-1.88,-1.94,-1.75,-0.88,0.56,1.63,3.81
12/1/23 5:17,-1.3,65.5,-0.44,-1.06,-1.38,-1.75,-1.88,-1.94,-1.69,-0.88,0.56,1.63,3.81
12/1/23 5:21,-1.6,66.7,-0.44,-1,-1.31,-1.63,-1.75,-1.81,-1.63,-0.88,0.56,1.63,3.81
12/1/23 5:25,-1.6,66.7,-0.38,-0.81,-1.19,-1.63,-1.75,-1.81,-1.63,-0.88,0.63,1.63,3.81
12/1/23 5:29,-1.6,67.2,-0.38,-0.94,-1.25,-1.56,-1.63,-1.69,-1.5,-0.81,0.56,1.63,3.81
12/1/23 5:33,-1.6,67.2,-0.38,-0.88,-1.19,-1.56,-1.69,-1.75,-1.56,-0.81,0.63,1.63,3.81
12/1/23 5:37,-1.6,67.2,-0.38,-1.19,-1.38,-1.63,-1.75,-1.81,-1.56,-0.88,0.56,1.63,3.81
12/1/23 5:41,-1.6,67.2,-0.38,-0.69,-1,-1.38,-1.56,-1.63,-1.44,-0.75,0.63,1.63,3.81
12/1/23 5:45,-1.8,68.5,-0.31,-0.69,-1,-1.31,-1.5,-1.63,-1.44,-0.75,0.56,1.63,3.81
12/1/23 5:49,-1.8,68.5,-0.31,-0.63,-0.94,-1.25,-1.31,-1.44,-1.25,-0.69,0.63,1.63,3.81
12/1/23 5:53,-1.5,67.9,-0.31,-0.13,-0.38,-0.75,-0.94,-1.06,-0.88,-0.56,0.63,1.63,3.81
12/1/23 5:57,-1.5,67.9,-0.25,-0.63,-0.88,-1.19,-1.38,-1.44,-1.25,-0.75,0.63,1.63,3.81
12/1/23 6:01,-0.9,68.2,-0.25,-0.19,-0.63,-1,-1.19,-1.25,-1.13,-0.63,0.63,1.63,3.81
12/1/23 6:05,-0.9,68.2,-0.19,-0.19,-0.5,-0.88,-1.06,-1.19,-1.06,-0.56,0.63,1.63,3.81
12/1/23 6:09,-1,68.2,-0.13,0.25,-0.25,-0.69,-0.94,-1.06,-0.94,-0.56,0.63,1.69,3.81
12/1/23 6:13,-1,68.2,-0.13,0.44,0.06,-0.31,-0.56,-0.69,-0.63,-0.44,0.63,1.69,3.81
12/1/23 6:17,-0.6,67.7,-0.06,1.25,0.69,0.25,-0.13,-0.31,-0.25,-0.31,0.69,1.63,3.81
12/1/23 6:22,-0.6,67.7,0.06,1.25,0.88,0.5,0.31,0.13,0.06,-0.13,0.69,1.69,3.88
12/1/23 6:26,0.2,64.7,0.13,1.5,1,0.5,0.25,0.06,0,-0.13,0.69,1.69,3.81
12/1/23 6:30,0.2,64.7,0.25,1.19,0.75,0.38,0.13,-0.06,-0.06,-0.19,0.69,1.69,3.81
12/1/23 6:34,0.9,62.7,0.38,1.31,0.88,0.5,0.13,-0.06,-0.06,-0.19,0.69,1.69,3.81
12/1/23 6:38,0.9,62.7,0.44,0.88,0.44,0,-0.31,-0.44,-0.38,-0.25,0.69,1.69,3.81
12/1/23 6:42,0.8,63.1,0.56,1.06,0.69,0.25,-0.13,-0.25,-0.25,-0.25,0.69,1.69,3.81
12/1/23 6:46,0.8,63.1,0.63,0.88,0.5,0.13,-0.19,-0.31,-0.31,-0.25,0.69,1.69,3.81
12/1/23 6:50,0.3,65.3,0.69,1.63,1.13,0.69,0.44,0.25,0.25,-0.06,0.69,1.69,3.81
12/1/23 6:54,0.3,65.3,0.75,1.75,1.31,0.88,0.63,0.44,0.38,0,0.69,1.69,3.81
12/1/23 6:58,0.6,64.7,0.81,1.56,1,0.5,0.25,0.13,0.13,-0.06,0.69,1.69,3.88
12/1/23 7:02,0.6,64.7,0.88,1.63,1.19,0.69,0.31,0.13,0.13,-0.06,0.69,1.69,3.81
12/1/23 7:06,1.1,63.3,0.94,1.5,1.06,0.63,0.31,0.19,0.13,0,0.75,1.69,3.81
12/1/23 7:10,1.1,63.3,1,1.19,0.81,0.5,0.31,0.19,0.13,-0.06,0.69,1.69,3.88
12/1/23 7:14,1,63.7,1.06,1.44,1.06,0.56,0.25,0.06,0.06,-0.06,0.69,1.69,3.81
12/1/23 7:18,1,63.7,1.13,2.06,1.56,1,0.63,0.44,0.38,0.06,0.69,1.69,3.88
12/1/23 7:22,0.8,64.7,1.19,1.25,0.88,0.5,0.31,0.19,0.13,0,0.75,1.75,3.81
12/1/23 7:26,0.8,64.7,1.25,1,0.56,0.25,0,-0.13,-0.13,-0.06,0.69,1.75,3.88
12/1/23 7:30,0.9,64.7,1.31,1.19,0.63,0.19,0,-0.19,-0.13,-0.13,0.69,1.75,3.88
12/1/23 7:34,0.9,64.7,1.31,1,0.63,0.25,0,-0.06,-0.06,-0.13,0.69,1.75,3.88
12/1/23 7:38,0.4,65.6,1.38,0.75,0.38,0,-0.25,-0.44,-0.38,-0.25,0.69,1.75,3.88
12/1/23 7:42,0.4,65.6,1.38,1.25,0.81,0.44,0.19,0,0.06,-0.06,0.69,1.75,3.88
12/1/23 7:46,0.2,65.6,1.38,2.06,1.56,1.13,0.81,0.69,0.56,0.13,0.69,1.75,3.88
12/1/23 7:50,0.2,65.6,1.44,1.81,1.31,0.88,0.56,0.44,0.31,0.06,0.69,1.75,3.88
12/1/23 7:54,1,63.7,1.5,1.88,1.31,0.75,0.44,0.31,0.25,0.06,0.75,1.75,3.88
12/1/23 7:58,1,63.7,1.56,1.63,1.13,0.63,0.25,0.13,0.13,0,0.69,1.75,3.88
12/1/23 8:02,1.4,62.5,1.56,1.38,1,0.56,0.31,0.13,0.13,-0.06,0.69,1.75,3.88
12/1/23 8:06,1.4,62.5,1.63,1.69,1.13,0.63,0.25,0.06,0.06,-0.06,0.69,1.75,3.88
12/1/23 8:10,1,63.6,1.69,1.88,1.31,0.88,0.56,0.38,0.31,0,0.75,1.75,3.88
12/1/23 8:14,1,63.6,1.69,2,1.56,1,0.63,0.5,0.44,0.06,0.75,1.75,3.81
12/1/23 8:18,1.1,63.6,1.75,1.88,1.38,0.88,0.56,0.38,0.31,0,0.75,1.75,3.88
12/1/23 8:22,1.1,63.6,1.75,2.13,1.63,1.06,0.69,0.44,0.44,0.06,0.69,1.75,3.88
12/1/23 8:26,1.4,62.7,1.81,3.13,2.69,2.25,1.88,1.63,1.44,0.44,0.75,1.75,3.88
12/1/23 8:30,1.4,62.7,1.88,2.19,1.69,1.19,0.94,0.81,0.69,0.19,0.75,1.75,3.88
12/1/23 8:34,2,60.8,1.94,2.31,1.69,1.19,0.94,0.75,0.69,0.19,0.75,1.75,3.88
12/1/23 8:38,2,60.8,2,2.81,2.25,1.69,1.31,1.13,0.94,0.25,0.75,1.75,3.88
12/1/23 8:42,1.7,62.3,2.06,2.31,1.81,1.31,1,0.81,0.75,0.19,0.75,1.75,3.81
12/1/23 8:46,1.7,62.3,2.06,3,2.56,2,1.5,1.25,1.13,0.38,0.75,1.75,3.88
12/1/23 8:50,1.9,62,2.19,2.69,2.19,1.63,1.25,1,0.88,0.25,0.75,1.75,3.88
12/1/23 8:54,1.9,62,2.25,2.25,1.75,1.31,1.06,0.88,0.81,0.25,0.75,1.75,3.88
12/1/23 8:58,2.2,61,2.25,2.06,1.56,1.06,0.69,0.5,0.5,0.19,0.75,1.75,3.88
12/1/23 9:02,2.2,61,2.31,1.75,1.38,0.88,0.56,0.38,0.31,0.06,0.75,1.75,3.88
12/1/23 9:06,1.8,62.5,2.31,1.75,1.25,0.75,0.5,0.31,0.31,0.13,0.75,1.75,3.88
12/1/23 9:10,1.8,62.5,2.31,1.56,1.19,0.69,0.44,0.25,0.19,0,0.69,1.75,3.88
12/1/23 9:14,1.2,64.1,2.38,1.13,0.75,0.38,0.13,0,0,-0.06,0.69,1.75,3.88
12/1/23 9:18,1.2,64.1,2.38,1.19,0.75,0.38,0.13,0,0,-0.06,0.75,1.81,3.88
12/1/23 9:22,0.8,65.7,2.31,0.88,0.5,0.19,0,-0.19,-0.13,-0.13,0.69,1.75,3.88
12/1/23 9:26,0.8,65.7,2.31,0.81,0.38,0.06,-0.06,-0.13,-0.13,-0.13,0.69,1.75,3.88
12/1/23 9:31,0.5,66.5,2.25,0.81,0.44,0,-0.19,-0.38,-0.25,-0.19,0.69,1.75,3.88
12/1/23 9:35,0.5,66.5,2.25,0.69,0.25,-0.13,-0.44,-0.56,-0.5,-0.31,0.69,1.75,3.88
12/1/23 9:39,0.3,66.7,2.19,0.56,0.13,-0.19,-0.44,-0.56,-0.5,-0.25,0.69,1.81,3.88
12/1/23 9:43,0.3,66.7,2.19,0.5,0,-0.31,-0.44,-0.56,-0.5,-0.31,0.69,1.81,3.88
12/1/23 9:47,0,68.3,2.13,0.5,0.19,-0.19,-0.38,-0.5,-0.44,-0.25,0.69,1.75,3.88
12/1/23 9:51,0,68.3,2.06,0.38,0.06,-0.25,-0.44,-0.56,-0.5,-0.31,0.69,1.81,3.88
12/1/23 9:55,-0.1,68.5,2,0.25,-0.13,-0.5,-0.69,-0.75,-0.69,-0.38,0.69,1.81,3.88
12/1/23 9:59,-0.1,68.5,2,0.56,0.13,-0.25,-0.44,-0.56,-0.5,-0.31,0.69,1.81,3.88
12/1/23 10:03,-0.2,69.5,1.94,0.56,0.13,-0.25,-0.5,-0.63,-0.5,-0.31,0.75,1.81,3.88
12/1/23 10:07,-0.2,69.5,1.88,0.75,0.38,0,-0.25,-0.38,-0.38,-0.25,0.69,1.81,3.88
12/1/23 10:11,-0.1,68.8,1.88,0.81,0.44,0.06,-0.13,-0.25,-0.19,-0.25,0.69,1.81,3.88
12/1/23 10:15,-0.1,68.8,1.81,0.81,0.44,0,-0.25,-0.38,-0.25,-0.19,0.69,1.81,3.88
12/1/23 10:19,0.1,68.3,1.81,1,0.56,0.25,0,-0.13,-0.13,-0.13,0.75,1.81,3.88
12/1/23 10:23,0.1,68.3,1.81,0.75,0.38,0,-0.19,-0.31,-0.25,-0.19,0.69,1.81,3.88
12/1/23 10:27,0.4,67.8,1.81,0.69,0.31,-0.13,-0.31,-0.44,-0.38,-0.19,0.75,1.81,3.88
12/1/23 10:31,0.4,67.8,1.81,0.81,0.38,-0.06,-0.25,-0.44,-0.38,-0.19,0.69,1.81,3.88
12/1/23 10:35,0.1,69,1.81,0.81,0.38,-0.06,-0.31,-0.44,-0.38,-0.25,0.75,1.81,3.88
12/1/23 10:39,0.1,69,1.75,0.88,0.44,0.06,-0.19,-0.31,-0.31,-0.25,0.69,1.81,3.88
12/1/23 10:43,0.1,68.9,1.75,0.69,0.25,-0.13,-0.31,-0.44,-0.38,-0.25,0.75,1.81,3.88
12/1/23 10:47,0.1,68.9,1.75,0.75,0.38,0,-0.19,-0.38,-0.31,-0.19,0.69,1.81,3.88
12/1/23 10:51,0,69.4,1.75,0.69,0.25,-0.13,-0.25,-0.38,-0.31,-0.25,0.75,1.81,3.88
12/1/23 10:55,0,69.4,1.75,1,0.56,0.19,0,-0.19,-0.13,-0.13,0.69,1.81,3.88
12/1/23 10:59,0,69.3,1.75,0.81,0.44,0.19,0.06,-0.13,-0.06,-0.13,0.75,1.81,3.88
12/1/23 11:03,0,69.3,1.75,0.63,0.38,0.13,-0.13,-0.25,-0.25,-0.19,0.75,1.81,3.88
12/1/23 11:07,0.2,69.6,1.69,1.06,0.63,0.19,-0.06,-0.25,-0.19,-0.19,0.75,1.81,3.88
12/1/23 11:11,0.2,69.6,1.69,0.88,0.5,0.13,-0.13,-0.25,-0.19,-0.13,0.69,1.88,3.88
12/1/23 11:15,0.3,68.5,1.69,0.81,0.5,0.06,-0.19,-0.31,-0.25,-0.25,0.75,1.81,3.88
12/1/23 11:19,0.3,68.5,1.69,0.69,0.25,-0.13,-0.44,-0.56,-0.5,-0.31,0.69,1.81,3.88
12/1/23 11:23,0.3,68.5,1.69,0.63,0.25,-0.25,-0.5,-0.63,-0.56,-0.31,0.75,1.81,3.88
12/1/23 11:27,0.3,68.5,1.69,0.63,0.19,-0.25,-0.5,-0.63,-0.5,-0.31,0.75,1.81,3.88
12/1/23 11:31,0.1,69.1,1.63,0.63,0.19,-0.25,-0.56,-0.69,-0.56,-0.31,0.75,1.81,3.88
12/1/23 11:35,0.1,69.1,1.63,0.63,0.19,-0.19,-0.38,-0.56,-0.44,-0.31,0.75,1.81,3.88
12/1/23 11:39,0,69.7,1.63,0.56,0.19,-0.25,-0.5,-0.63,-0.5,-0.31,0.75,1.81,3.88
12/1/23 11:43,0,69.7,1.63,0.5,0.13,-0.19,-0.44,-0.56,-0.5,-0.31,0.75,1.81,3.88
12/1/23 11:47,0,69.4,1.63,0.63,0.25,-0.13,-0.38,-0.5,-0.44,-0.31,0.75,1.88,3.88
12/1/23 11:51,0,69.4,1.63,0.88,0.44,0.06,-0.19,-0.31,-0.31,-0.25,0.75,1.81,3.88
12/1/23 11:55,0,69.4,1.56,0.75,0.31,-0.06,-0.31,-0.44,-0.38,-0.25,0.75,1.88,3.88
12/1/23 11:59,0,69.4,1.56,0.56,0.19,-0.19,-0.44,-0.56,-0.5,-0.31,0.75,1.81,3.88
12/1/23 12:03,0,69.4,1.56,0.88,0.5,0.13,-0.13,-0.25,-0.19,-0.25,0.75,1.81,3.88
12/1/23 12:07,0,69.4,1.56,0.75,0.44,0,-0.31,-0.44,-0.38,-0.25,0.75,1.88,3.88
12/1/23 12:11,0,69.2,1.56,0.88,0.5,0.13,-0.13,-0.25,-0.19,-0.19,0.75,1.81,3.88
12/1/23 12:15,0,69.2,1.56,0.88,0.38,0,-0.19,-0.31,-0.25,-0.25,0.69,1.88,3.94
12/1/23 12:19,0.2,68.8,1.56,0.81,0.5,0.13,-0.06,-0.19,-0.19,-0.19,0.75,1.88,3.88
12/1/23 12:23,0.2,68.8,1.56,0.75,0.31,-0.06,-0.38,-0.5,-0.44,-0.25,0.75,1.88,3.88
12/1/23 12:27,0.2,69.2,1.63,0.69,0.25,-0.06,-0.31,-0.38,-0.38,-0.25,0.75,1.81,3.88
12/1/23 12:32,0.2,69.2,1.63,1,0.56,0.19,0,-0.13,-0.13,-0.13,0.75,1.88,3.88
12/1/23 12:36,0.1,69.4,1.63,1.19,0.69,0.19,-0.13,-0.19,-0.19,-0.13,0.75,1.88,3.88
12/1/23 12:40,0.1,69.4,1.69,1.19,0.75,0.31,0.06,-0.06,0,-0.06,0.75,1.88,3.88
12/1/23 12:44,0.5,68.3,1.69,1.25,0.88,0.44,0.19,0.06,0.06,0,0.75,1.88,3.88
12/1/23 12:48,0.5,68.3,1.75,1.13,0.75,0.38,0.13,0,0.06,0,0.75,1.88,3.88
12/1/23 12:52,0.7,68.1,1.75,1,0.56,0.19,-0.13,-0.19,-0.19,-0.06,0.75,1.88,3.88
12/1/23 12:56,0.7,68.1,1.81,1.31,0.88,0.44,0.19,0.06,0.06,0,0.75,1.88,3.94
12/1/23 13:00,0.5,68.7,1.81,1.19,0.75,0.38,0.13,0,0.06,0,0.75,1.88,3.88
12/1/23 13:04,0.5,68.7,1.88,1.19,0.88,0.44,0.19,0,0.06,0,0.75,1.88,3.88
12/1/23 13:08,0.6,68.3,1.94,1.5,1.06,0.63,0.38,0.31,0.31,0.13,0.75,1.88,3.88
12/1/23 13:12,0.6,68.3,2,1.5,1.13,0.69,0.38,0.31,0.31,0.13,0.75,1.88,3.88
12/1/23 13:16,0.8,67.7,2,1.63,1.19,0.75,0.5,0.38,0.38,0.19,0.75,1.88,3.88
12/1/23 13:20,0.8,67.7,2.06,1.56,1.13,0.69,0.38,0.31,0.31,0.13,0.75,1.88,3.88
12/1/23 13:24,1.1,67.6,2.13,1.75,1.31,0.88,0.56,0.44,0.44,0.19,0.75,1.88,3.94
12/1/23 13:28,1.1,67.6,2.19,1.94,1.5,1,0.69,0.56,0.56,0.25,0.81,1.88,3.88
12/1/23 13:32,1.1,67.5,2.25,2.13,1.69,1.19,0.88,0.75,0.69,0.31,0.75,1.88,3.88
12/1/23 13:36,1.1,67.5,2.38,2,1.63,1.25,0.94,0.81,0.75,0.31,0.75,1.88,3.88
12/1/23 13:40,1.6,66.6,2.38,1.81,1.38,1,0.81,0.69,0.63,0.31,0.75,1.94,3.88
12/1/23 13:44,1.6,66.6,2.5,1.81,1.31,0.94,0.75,0.63,0.63,0.31,0.81,1.88,3.88
12/1/23 13:48,1.4,66.6,2.56,1.69,1.25,0.88,0.69,0.63,0.56,0.25,0.81,1.88,3.88
12/1/23 13:52,1.4,66.6,2.56,1.81,1.44,1,0.75,0.63,0.63,0.31,0.81,1.94,3.88
12/1/23 13:56,1.2,66.9,2.63,2.19,1.69,1.19,0.81,0.75,0.75,0.38,0.81,1.94,3.88
12/1/23 14:00,1.2,66.9,2.69,2.25,1.88,1.38,1.13,1,0.94,0.44,0.81,1.88,3.94
12/1/23 14:04,1.4,66.4,2.75,2.25,1.81,1.44,1.19,1,1,0.44,0.81,1.88,3.88
12/1/23 14:08,1.4,66.4,2.88,2.5,2,1.69,1.5,1.38,1.31,0.56,0.81,1.88,3.88
12/1/23 14:12,1.7,66,2.94,2.69,2.19,1.75,1.38,1.25,1.19,0.56,0.88,1.94,3.94
12/1/23 14:16,1.7,66,3.06,3.13,2.69,2.13,1.75,1.63,1.5,0.63,0.88,1.94,3.88
12/1/23 14:20,2,65.3,3.13,2.88,2.5,2,1.75,1.56,1.44,0.63,0.88,1.88,3.94
12/1/23 14:24,2,65.3,3.25,3.5,3.13,2.69,2.38,2.19,1.94,0.88,0.88,1.94,3.94
12/1/23 14:28,2.5,63.2,3.38,3.81,3.25,2.81,2.44,2.31,2.06,0.94,0.88,1.88,3.88
12/1/23 14:32,2.5,63.2,3.5,3.75,3.25,2.81,2.44,2.25,2.06,0.88,0.88,1.94,3.94
12/1/23 14:36,2.9,61.9,3.69,3.56,3.25,2.94,2.63,2.44,2.13,0.94,0.88,1.94,3.94
12/1/23 14:40,2.9,61.9,3.81,3.88,3.38,2.94,2.63,2.44,2.25,1.13,0.88,1.94,3.94
12/1/23 14:44,3.4,61.1,3.94,4.19,3.63,3.06,2.69,2.5,2.25,1.06,0.94,1.94,3.94
12/1/23 14:48,3.4,61.1,4.06,4.13,3.81,3.44,3.19,3,2.56,1.13,0.94,1.94,3.88
12/1/23 14:52,3.3,60.4,4.19,4.19,4,3.88,3.81,3.69,3.31,1.69,0.94,1.94,3.94
12/1/23 14:56,3.3,60.4,4.31,4.31,4.13,3.88,3.63,3.5,3.13,1.5,1,1.94,3.94
12/1/23 15:00,3.7,58.5,4.5,4.13,3.88,3.5,3.25,3.06,2.69,1.31,0.94,1.94,3.94
12/1/23 15:04,3.7,58.5,4.75,4.81,4.38,4.31,4.13,3.69,3,1.44,1,1.94,3.88
12/1/23 15:08,4.2,59.1,5,4.88,4.81,4.13,3.81,3.81,3.56,2.06,1,1.94,3.94
12/1/23 15:12,4.2,59.1,5.25,4.56,4.19,4.19,4.06,4,3.56,2,1.06,1.94,3.88
12/1/23 15:17,4.5,57.6,5.44,4.56,4.5,4.44,4.19,4.06,3.56,2,1.06,1.94,3.88
12/1/23 15:21,4.5,57.6,5.63,4.88,4.69,4.56,4.38,4.25,3.81,2.06,1.06,1.94,3.88
12/1/23 15:25,4.7,58,5.81,4.63,4.25,4,3.81,3.63,3.19,1.63,1.06,1.94,3.94
12/1/23 15:29,4.7,58,6,4.69,4.44,4.06,3.81,3.69,3.25,1.69,1,1.94,3.88
12/1/23 15:33,4.8,57,6.19,5.13,4.94,4.5,4.19,3.94,3.5,1.75,1.06,1.94,3.88
12/1/23 15:37,4.8,57,6.38,4.88,4.63,4.25,3.88,3.69,3.25,1.75,1.06,1.94,3.88
12/1/23 15:41,4.8,56.1,6.56,5.13,4.75,4.38,4,3.81,3.38,1.81,1.06,1.94,3.88
12/1/23 15:45,4.8,56.1,6.69,5.63,5.38,5,4.75,4.5,4,2.13,1.06,1.94,3.94
12/1/23 15:49,5.1,56.3,6.81,5.5,5.31,5.13,4.88,4.69,4.25,2.44,1.13,1.94,3.94
12/1/23 15:53,5.1,56.3,6.88,5.75,5.38,4.94,4.63,4.63,4.19,2.5,1.13,1.94,3.94
12/1/23 15:57,5.4,55,7,5.56,5,4.63,4.25,4.13,3.75,2.25,1.06,1.94,3.88
12/1/23 16:01,5.4,55,7.13,5.88,5.63,5.5,5.31,5.38,4.94,3.19,1.19,1.94,3.94
12/1/23 16:05,5.5,56.6,7.19,6.19,5.88,5.69,5.56,5.56,5.13,3.19,1.19,1.94,3.94
12/1/23 16:09,5.5,56.6,7.31,6.38,6.06,6,5.94,5.81,5.13,3.25,1.19,1.94,3.94
12/1/23 16:13,5.7,54.7,7.38,5.94,5.81,5.63,5.5,5.44,4.94,3.19,1.19,1.94,3.94
12/1/23 16:17,5.7,54.7,7.44,5.88,5.44,4.94,4.75,4.69,4.31,2.88,1.19,1.94,3.88
12/1/23 16:21,5.7,56.2,7.56,6,5.69,5.25,5,4.81,4.38,2.63,1.19,1.94,3.94
12/1/23 16:25,5.7,56.2,7.69,6,5.75,5.44,5.25,5.13,4.69,3,1.19,1.94,3.88
12/1/23 16:29,5.8,55.5,8,6.25,5.94,5.81,5.69,5.69,5.13,3.56,1.25,2,3.94
12/1/23 16:33,5.8,55.5,8.38,6.06,5.63,5.5,5.44,5.56,5.19,3.75,1.25,2,3.94
12/1/23 16:37,6.2,54.6,8.69,6.31,6,5.69,5.56,5.56,5.13,3.56,1.25,2,3.94
12/1/23 16:41,6.2,54.6,9,6.38,6.06,5.81,5.63,5.56,5.06,3.38,1.25,2,3.94
12/1/23 16:45,6.3,54.7,9.31,6.06,5.69,5.56,5.25,5.13,4.81,3.5,1.25,2,3.94
12/1/23 16:49,6.3,54.7,9.56,6.31,6,5.88,5.69,5.56,5.06,3.5,1.31,2,3.94
12/1/23 16:53,6.4,53.7,9.69,6.31,6.06,5.69,5.5,5.38,4.94,3.38,1.25,2,3.94
12/1/23 16:57,6.4,53.7,9.88,6.5,6.13,5.81,5.63,5.44,5,3.38,1.25,2,3.94
12/1/23 17:01,6.3,54.3,10,6.38,6,5.75,5.44,5.25,4.81,3.13,1.25,2,3.94
12/1/23 17:05,6.3,54.3,10.13,5.81,5.5,5.06,4.69,4.56,4.19,2.75,1.25,2,3.94
12/1/23 17:09,6.4,54.2,10.06,5.63,5.31,4.75,4.38,4.19,3.81,2.56,1.19,2,3.94
12/1/23 17:13,6.4,54.2,10,6.13,5.88,5.38,5,4.88,4.44,3.06,1.25,2,3.94
12/1/23 17:18,5.8,55.7,10,6.25,5.75,5.38,5.06,5,4.63,3.31,1.25,2,3.94
12/1/23 17:22,5.8,55.7,10.13,6.13,5.69,5.31,5.06,4.94,4.56,3.19,1.25,2,3.94
12/1/23 17:26,5.9,55.8,10.19,6.06,5.75,5.19,4.81,4.63,4.25,2.75,1.25,2,3.94
12/1/23 17:30,5.9,55.8,10.13,5.94,5.5,5,4.69,4.44,4,2.56,1.19,2,3.94
12/1/23 17:34,5.8,55.6,10.06,5.44,5.06,4.5,4.19,4,3.69,2.44,1.19,2,3.94
12/1/23 17:38,5.8,55.6,9.94,5.38,4.88,4.31,3.94,3.88,3.63,2.5,1.19,2,3.94
12/1/23 17:42,5.5,57.1,9.88,5.75,5.31,4.75,4.38,4.31,4.06,3,1.25,2,3.94
12/1/23 17:46,5.5,57.1,9.88,6.31,5.94,5.44,5.19,5.06,4.81,3.38,1.25,2,3.94
12/1/23 17:50,5.5,58,10,6.88,6.56,6.13,5.81,5.63,5.13,3.69,1.31,2,3.94
12/1/23 17:54,5.5,58,10.13,6,5.75,5.5,5.25,5.19,4.75,3.38,1.31,2,3.94
12/1/23 17:58,6.3,54.9,10.19,6.38,6.19,5.88,5.69,5.56,5.13,3.56,1.31,2,3.94
12/1/23 18:02,6.3,54.9,10.25,6.5,6.13,5.69,5.19,5.06,4.69,3.44,1.31,2,3.94
12/1/23 18:06,6.4,54.4,10.31,6.44,6.19,5.75,5.38,5.19,4.75,3.38,1.31,2,3.94
12/1/23 18:10,6.4,54.4,10.38,5.63,5.38,4.81,4.44,4.31,4,2.94,1.31,2,3.94
12/1/23 18:14,6.7,53.4,10.38,5.56,5.25,4.75,4.38,4.25,3.94,2.88,1.31,2,3.94
12/1/23 18:18,6.7,53.4,10.38,5.63,5.06,4.38,4,3.81,3.63,2.63,1.25,2,3.94
12/1/23 18:22,5.9,56.7,10.25,5.81,5.19,4.5,4.25,4,3.75,2.63,1.25,2,3.94
12/1/23 18:26,5.9,56.7,10.19,5.19,4.63,4.13,3.81,3.69,3.44,2.44,1.25,2,3.94
12/1/23 18:30,5.5,56.2,10.06,5,4.5,3.88,3.56,3.44,3.19,2.31,1.19,2.06,3.94
12/1/23 18:34,5.5,56.2,9.88,5.19,4.75,4.13,3.63,3.44,3.31,2.31,1.25,2,3.94
12/1/23 18:38,4.7,59,9.75,5.19,4.75,4.19,3.81,3.63,3.31,2.31,1.25,2.06,3.94
12/1/23 18:42,4.7,59,9.63,4.69,4.38,3.81,3.38,3.25,3.06,2.19,1.19,2,3.94
12/1/23 18:46,4.9,59.1,9.5,5.06,4.5,3.88,3.56,3.38,3.13,2.19,1.19,2.06,3.94
12/1/23 18:50,4.9,59.1,9.31,5.06,4.5,4,3.75,3.56,3.31,2.25,1.25,2.06,3.94
12/1/23 18:54,4.5,59.8,9.19,4.75,4.25,3.63,3.31,3.19,3.06,2.19,1.19,2.06,3.94
12/1/23 18:59,4.5,59.8,9.06,4.75,4.19,3.63,3.31,3.13,3,2.13,1.25,2.06,3.94
12/1/23 19:03,4.3,60.7,8.88,4.25,3.94,3.38,3,2.88,2.75,2,1.25,2.06,3.94
12/1/23 19:07,4.3,60.7,8.75,4.69,4.25,3.63,3.19,2.94,2.81,2,1.25,2.06,3.94
12/1/23 19:11,4.1,62,8.63,4.5,4,3.38,3.06,2.94,2.81,2,1.25,2.06,3.94
12/1/23 19:15,4.1,62,8.5,4.19,3.75,3.25,2.94,2.81,2.69,1.94,1.19,2.06,3.94
12/1/23 19:19,4.1,61.7,8.31,4.5,4,3.44,3.13,3,2.81,1.94,1.25,2.06,3.94
12/1/23 19:23,4.1,61.7,8.19,4.38,3.88,3.38,3.13,2.94,2.81,1.94,1.19,2.06,3.94
12/1/23 19:27,3.9,62,8.06,4.19,3.75,3.19,2.88,2.81,2.63,1.94,1.25,2.06,3.94
12/1/23 19:31,3.9,62,7.94,4.25,3.75,3.13,2.81,2.69,2.63,1.88,1.25,2.06,3.94
12/1/23 19:35,3.7,62.8,7.88,4.75,4.13,3.56,3.31,3.13,3,2.06,1.25,2.06,3.94
12/1/23 19:39,3.7,62.8,7.75,4.38,3.94,3.38,3.06,2.94,2.81,2.06,1.25,2.06,3.94
12/1/23 19:43,3.9,61.1,7.63,4.63,4,3.38,3,2.81,2.75,2.06,1.25,2.06,3.94
12/1/23 19:47,3.9,61.1,7.56,4.56,4.06,3.44,3.06,2.94,2.88,2.06,1.25,2.06,3.94
12/1/23 19:51,3.9,61.1,7.5,4.38,3.88,3.31,3,2.88,2.75,2.06,1.25,2.06,3.94
12/1/23 19:55,3.9,61.1,7.44,4.25,3.75,3.19,2.88,2.75,2.63,1.94,1.25,2.06,3.94
