timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name
11/18/23 9:03,4.5,87.5,1.230354739,7.75,4.88,5,4.94,4.94,4.88,4.75,5.13,5.81,6.31,6.25,A4
11/18/23 9:07,4.4,87.5,1.229966175,7.69,4.94,5.06,5,5.44,4.94,4.81,5.19,5.81,6.31,6.25,A4
11/18/23 9:11,4.4,87.5,1.228797323,7.56,4.88,5.06,4.94,5.06,4.88,4.81,5.13,5.81,6.31,6.25,A4
11/18/23 9:15,4.4,87.8,1.229966175,7.44,4.94,5.06,5,6.13,4.94,4.81,5.19,5.81,6.31,6.25,A4
11/18/23 9:19,4.4,87.8,1.228797323,7.38,4.94,5.06,5,5.06,4.94,4.88,5.13,5.81,6.31,6.25,A4
11/18/23 9:24,4.4,87.9,1.230300133,7.25,4.88,5.06,4.94,5.69,4.88,4.81,5.13,5.81,6.31,6.25,A4
11/18/23 9:28,4.4,87.9,1.234474604,7.25,4.69,4.88,4.81,4.94,4.75,4.63,5,5.75,6.31,6.25,A4
11/18/23 9:32,4.3,88,1.229577631,7.13,4.63,4.75,4.69,4.63,4.63,4.56,4.88,5.69,6.31,6.25,A4
11/18/23 9:36,4.3,88,1.238926761,7.06,4.5,4.69,4.63,4.31,4.56,4.44,4.81,5.63,6.31,6.25,A4
11/18/23 9:40,4.2,87.7,1.233528992,7,4.44,4.63,4.56,4.25,4.44,4.38,4.75,5.63,6.5,6.25,A4
11/18/23 9:44,4.2,87.7,1.2300237,6.88,4.38,4.5,4.44,4,4.31,4.31,4.63,5.5,6.5,6.25,A4
11/18/23 9:48,4,87.5,1.230247562,6.81,4.38,4.5,4.44,4.31,4.38,4.31,4.63,5.5,6.5,6.31,A4
11/18/23 9:52,4,87.5,1.234419024,6.75,4.38,4.5,4.44,5.38,4.38,4.25,4.63,5.5,6.5,6.25,A4
11/18/23 9:56,3.9,87.3,1.23369582,6.69,4.19,4.31,4.31,3.81,4.19,4.13,4.5,5.44,6.44,6.25,A4
11/18/23 10:00,3.9,87.3,1.229691939,6.63,4.13,4.25,4.19,3.81,4.13,4.06,4.44,5.38,6.5,6.31,A4
11/18/23 10:04,3.9,87.1,1.231360223,6.5,4,4.13,4.06,3.81,4,3.94,4.31,5.31,6.5,6.25,A4
11/18/23 10:08,3.9,87.1,1.227523171,6.44,3.88,4.06,4,5.06,3.94,3.81,4.19,5.25,6.5,6.25,A4
11/18/23 10:12,3.5,87.1,1.226470004,6.38,3.81,3.94,3.94,5,3.81,3.75,4.13,5.13,6.56,6.25,A4
11/18/23 10:16,3.5,87.1,1.229637454,6.25,3.75,3.88,3.81,4.69,3.75,3.69,4.13,5.13,6.56,6.31,A4
11/18/23 10:20,3.3,87.5,1.230692728,6.19,3.63,3.81,3.75,4.06,3.69,3.63,4,5.06,6.56,6.25,A4
11/18/23 10:24,3.3,87.5,1.231192671,6.06,3.56,3.69,3.63,3.75,3.56,3.5,3.94,5,6.56,6.25,A4
11/18/23 10:29,3.1,87.7,1.229581121,6,3.5,3.69,3.63,4.69,3.56,3.5,3.88,4.94,6.56,6.25,A4
11/18/23 10:33,3.1,87.7,1.229581121,5.94,3.5,3.63,3.56,3.75,3.5,3.44,3.88,4.94,6.56,6.25,A4
11/18/23 10:37,2.9,87.9,1.230634687,5.81,3.44,3.56,3.56,3.75,3.44,3.38,3.81,4.81,6.56,6.25,A4
11/18/23 10:41,2.9,87.9,1.230801214,5.75,3.44,3.56,3.56,3.69,3.44,3.38,3.81,4.81,6.5,6.31,A4
11/18/23 10:45,2.8,88,1.230744759,5.69,3.38,3.5,3.5,3.94,3.38,3.31,3.69,4.75,6.5,6.31,A4
11/18/23 10:49,2.8,88,1.230245269,5.63,3.38,3.5,3.44,4.44,3.38,3.31,3.69,4.75,6.56,6.31,A4
11/18/23 10:53,2.8,88,1.230411766,5.56,3.31,3.44,3.44,3.81,3.31,3.31,3.63,4.75,6.56,6.38,A4
11/18/23 10:57,2.8,88,1.230245269,5.44,3.25,3.38,3.44,4.25,3.25,3.25,3.63,4.69,6.5,6.31,A4
11/18/23 11:01,2.7,88,1.234017538,5.44,3.19,3.31,3.31,3.81,3.19,3.13,3.56,4.63,6.44,6.31,A4
11/18/23 11:05,2.7,88,1.230188804,5.31,3.13,3.25,3.31,4.19,3.13,3.06,3.5,4.56,6.5,6.31,A4
11/18/23 11:09,2.6,88,1.224972707,5.31,3.19,3.25,3.25,3.69,3.13,3.06,3.44,4.56,6.38,6.31,A4
11/18/23 11:13,2.6,88,1.226137763,5.19,3.19,3.25,3.25,4.06,3.13,3.06,3.44,4.5,6.31,6.31,A4
11/18/23 11:17,2.5,88,1.234235731,5.13,3.19,3.25,3.13,3.81,3.13,3.06,3.44,4.5,6.31,6.38,A4
11/18/23 11:21,2.5,88,1.23024198,5.13,3.06,3.19,3.19,4.06,3.13,3,3.44,4.5,6.38,6.31,A4
11/18/23 11:25,2.5,88.1,1.234069325,5.06,3.13,3.25,3.19,3.81,3.13,3,3.44,4.56,6.38,6.31,A4
11/18/23 11:29,2.5,88.1,1.229909167,5,3.25,3.31,3.25,4.13,3.19,3.13,3.5,4.5,6.25,6.31,A4
11/18/23 11:34,2.5,88.2,1.229909167,4.94,3.31,3.31,3.31,3.69,3.19,3.13,3.5,4.56,6.25,6.38,A4
11/18/23 11:38,2.5,88.2,1.229576354,4.88,3.25,3.38,3.31,4.19,3.19,3.13,3.56,4.56,6.31,6.31,A4
11/18/23 11:42,2.5,88.2,1.229909167,4.88,3.19,3.31,3.31,4.19,3.25,3.19,3.56,4.56,6.5,6.38,A4
11/18/23 11:46,2.5,88.2,1.230075573,4.81,3.13,3.31,3.31,3.81,3.19,3.13,3.5,4.56,6.44,6.31,A4
11/18/23 11:50,2.5,88.2,1.229909167,4.75,3.13,3.31,3.25,3.81,3.19,3.13,3.5,4.5,6.44,6.38,A4
11/18/23 11:54,2.5,88.2,1.229243542,4.75,3.19,3.31,3.31,3.69,3.19,3.13,3.5,4.5,6.38,6.31,A4
11/18/23 11:58,2.5,88.2,1.230075573,4.69,3.19,3.38,3.31,4.19,3.25,3.13,3.5,4.56,6.5,6.31,A4
11/18/23 12:02,2.5,88.2,1.234069325,4.69,3.19,3.25,3.25,3.69,3.13,3.06,3.44,4.5,6.25,6.31,A4
11/18/23 12:06,2.5,88.1,1.230075573,4.63,3.06,3.19,3.13,3.81,3.13,3.06,3.44,4.5,6.44,6.38,A4
11/18/23 12:10,2.5,88.1,1.226747447,4.63,3,3.19,3.13,3.94,3.06,3,3.38,4.44,6.38,6.38,A4
11/18/23 12:14,2.5,88,1.226414634,4.56,3,3.06,3,3.69,2.94,2.88,3.31,4.38,6.31,6.31,A4
11/18/23 12:18,2.5,88,1.225915415,4.56,2.94,3.06,3.06,3.69,2.94,2.88,3.31,4.38,6.38,6.38,A4
11/18/23 12:22,2.4,88,1.231017063,4.56,2.88,2.94,2.94,3.69,2.88,2.81,3.25,4.38,6.25,6.31,A4
11/18/23 12:26,2.4,88,1.225859403,4.5,2.94,2.88,2.81,3.69,2.81,2.75,3.13,4.31,6.19,6.38,A4
11/18/23 12:30,2.2,88,1.226744971,4.44,2.75,2.75,2.69,3.69,2.63,2.63,3,4.25,6.19,6.38,A4
11/18/23 12:34,2.2,88,1.230237602,4.44,2.69,2.63,2.63,3.69,2.63,2.5,2.94,4.19,6.19,6.38,A4
11/18/23 12:38,2,88,1.230289496,4.38,2.69,2.63,2.56,3.69,2.56,2.5,2.94,4.19,6.19,6.31,A4
11/18/23 12:43,2,88,1.225966857,4.31,2.56,2.44,2.44,3.5,2.38,2.31,2.75,4.13,6.19,6.38,A4
11/18/23 12:47,1.8,88.1,1.234495738,4.25,2.44,2.38,2.38,3.25,2.31,2.25,2.75,4.06,6.19,6.38,A4
11/18/23 12:51,1.8,88.1,1.234329543,4.19,2.25,2.19,2.13,3,2.06,2.06,2.44,3.94,6.19,6.38,A4
11/18/23 12:55,1.5,88.1,1.234652591,4.13,2.13,2.13,2.06,3.13,2.06,2,2.44,3.88,6.19,6.31,A4
11/18/23 12:59,1.5,88.1,1.230832195,4.06,2.13,2.06,2,2.88,2,2,2.38,3.88,6.19,6.38,A4
11/18/23 13:03,1.3,88.1,1.234701104,4,2,2.06,2,3.13,2,2,2.44,3.88,6.13,6.31,A4
11/18/23 13:07,1.3,88.1,1.234701104,3.94,1.94,2,1.94,3.63,1.94,1.88,2.38,3.81,6.19,6.38,A4
11/18/23 13:11,1.2,88.1,1.23098986,3.88,1.94,1.94,1.88,3.06,1.94,1.81,2.31,3.75,6.19,6.31,A4
11/18/23 13:15,1.2,88.1,1.2314879,3.81,1.63,1.69,1.63,3.63,1.69,1.63,2.13,3.69,6.13,6.38,A4
11/18/23 13:19,1,88.1,1.230209179,3.75,1.75,1.75,1.69,3,1.69,1.63,2.13,3.69,6.13,6.38,A4
11/18/23 13:23,1,88.1,1.231370849,3.69,1.44,1.5,1.5,3.63,1.5,1.5,1.94,3.56,6.13,6.38,A4
11/18/23 13:27,0.8,88.1,1.230589823,3.63,1.19,1.38,1.31,3.25,1.38,1.31,1.81,3.5,6.13,6.31,A4
11/18/23 13:31,0.8,88.1,1.227106083,3.56,1.06,1.25,1.19,3,1.25,1.25,1.69,3.5,6.13,6.38,A4
11/18/23 13:35,0.5,88,1.225770796,3.5,0.94,1.13,1.13,1.81,1.19,1.13,1.69,3.38,6.13,6.38,A4
11/18/23 13:39,0.5,88,1.229750033,3.44,1,1.13,1.06,1.69,1.13,1.13,1.69,3.38,6.13,6.44,A4
11/18/23 13:43,0.3,88,1.225985745,3.38,0.88,1.06,1,1.5,1.06,1.06,1.56,3.38,6.13,6.31,A4
11/18/23 13:47,0.3,88,1.230792232,3.25,0.69,0.88,0.81,2.44,0.88,0.81,1.44,3.19,6.13,6.44,A4
11/18/23 13:51,0.2,88,1.231727137,3.19,0.63,0.75,0.75,2.25,0.75,0.75,1.31,3.19,6.13,6.31,A4
11/18/23 13:56,0.2,88,1.231395716,3.13,0.56,0.75,0.69,2.31,0.75,0.75,1.25,3.13,6.13,6.38,A4
11/18/23 14:00,0,87.9,1.2268039,3.06,0.38,0.56,0.5,1.56,0.5,0.5,1,2.94,6.06,6.31,A4
11/18/23 14:04,0,87.9,1.2307795,3,0.31,0.5,0.5,2,0.5,0.5,1,2.94,6.06,6.38,A4
11/18/23 14:08,-0.1,87.9,1.225916835,2.88,0.25,0.44,0.44,0.88,0.44,0.44,0.94,2.88,6.06,6.38,A4
11/18/23 14:12,-0.1,87.9,1.231382284,2.81,0.13,0.25,0.25,0.69,0.25,0.25,0.81,2.75,6.06,6.44,A4
11/18/23 14:16,-0.3,87.9,1.226792253,2.69,0.13,0.31,0.25,1.69,0.25,0.25,0.81,2.75,6.06,6.31,A4
11/18/23 14:20,-0.3,87.9,1.226957812,2.63,0.06,0.19,0.19,1.63,0.19,0.19,0.75,2.69,6.06,6.44,A4
11/18/23 14:24,-0.5,87.8,1.229321519,2.56,0.13,0.31,0.25,0.81,0.25,0.31,0.88,2.75,6.06,6.31,A4
11/18/23 14:28,-0.5,87.8,1.225349559,2.5,0.13,0.25,0.25,0.75,0.25,0.25,0.81,2.69,6.06,6.38,A4
11/18/23 14:32,-0.5,87.8,1.23014901,2.44,0.19,0.31,0.25,1.31,0.25,0.25,0.81,2.69,6.06,6.31,A4
11/18/23 14:36,-0.5,87.8,1.229652516,2.38,0.13,0.31,0.25,0.81,0.25,0.31,0.81,2.69,6,6.38,A4
11/18/23 14:40,-0.5,87.7,1.225680556,2.31,0.13,0.25,0.25,0.75,0.25,0.25,0.75,2.69,6,6.31,A4
11/18/23 14:44,-0.5,87.7,1.229321519,2.25,0.06,0.25,0.25,0.75,0.25,0.25,0.75,2.63,6,6.38,A4
11/18/23 14:48,-0.5,87.6,1.226839044,2.19,-0.06,0.06,0,1.31,-0.06,-0.06,0.5,2.38,6,6.31,A4
11/18/23 14:52,-0.5,87.6,1.229818014,2.13,0.06,0.25,0.25,0.75,0.25,0.25,0.75,2.56,6,6.44,A4
11/18/23 14:56,-0.6,87.5,1.226448571,2.06,0,0.19,0.13,1.63,0.13,0.13,0.63,2.5,6,6.38,A4
11/18/23 15:00,-0.6,87.5,1.225786699,2.06,0.13,0.31,0.31,0.88,0.25,0.25,0.81,2.56,6,6.38,A4
11/18/23 15:04,-0.6,87.3,1.225290295,2,0.06,0.19,0.19,0.69,0.13,0.13,0.69,2.56,6,6.31,A4
11/18/23 15:09,-0.6,87.3,1.225124828,2,0.06,0.25,0.25,1.75,0.19,0.19,0.69,2.56,6,6.31,A4
11/18/23 15:13,-0.6,86.9,1.230419802,1.94,0.13,0.25,0.25,1.63,0.25,0.25,0.75,2.63,6,6.31,A4
11/18/23 15:17,-0.6,86.9,1.23058527,1.94,0.13,0.38,0.38,1.88,0.44,0.38,0.88,2.63,6,6.31,A4
11/18/23 15:21,-0.5,86.2,1.229818014,1.94,0.19,0.38,0.38,1.75,0.44,0.38,0.88,2.69,5.94,6.31,A4
11/18/23 15:25,-0.5,86.2,1.229321519,1.94,0.06,0.19,0.25,0.75,0.31,0.31,0.75,2.63,5.94,6.38,A4
11/18/23 15:29,-0.4,85.8,1.22921588,1.88,0.13,0.25,0.31,0.88,0.38,0.31,0.81,2.63,5.94,6.38,A4
11/18/23 15:33,-0.4,85.8,1.230374581,1.88,0,0.19,0.25,1.69,0.31,0.25,0.75,2.56,5.88,6.38,A4
11/18/23 15:37,-0.5,85.9,1.229818014,1.88,0.25,0.44,0.5,2,0.56,0.5,1,2.69,5.94,6.31,A4
11/18/23 15:41,-0.5,85.9,1.229487017,1.81,0.25,0.44,0.44,1,0.5,0.5,0.94,2.69,5.94,6.44,A4
11/18/23 15:45,-0.4,86,1.225739778,1.81,0.13,0.25,0.31,0.88,0.38,0.31,0.81,2.63,5.88,6.31,A4
11/18/23 15:49,-0.4,86,1.227395065,1.81,0.13,0.38,0.38,1.75,0.44,0.44,0.94,2.69,5.88,6.44,A4
11/18/23 15:53,-0.5,85.2,1.226673546,1.81,0.13,0.38,0.38,1,0.56,0.56,1.06,2.69,5.88,6.31,A4
11/18/23 15:57,-0.5,85.2,1.229983512,1.81,0.19,0.44,0.5,1.06,0.63,0.63,1.06,2.75,5.88,6.44,A4
11/18/23 16:01,-0.5,85.4,1.23014901,1.75,0.19,0.38,0.44,1,0.5,0.5,1,2.75,5.88,6.31,A4
11/18/23 16:05,-0.5,85.4,1.229818014,1.75,0.19,0.38,0.44,1.19,0.56,0.56,1,2.75,5.81,6.38,A4
11/18/23 16:09,-0.4,84.7,1.231367753,1.75,0.13,0.31,0.38,0.94,0.56,0.5,0.94,2.81,5.88,6.38,A4
11/18/23 16:13,-0.4,84.7,1.230705638,1.81,0.06,0.25,0.31,1.88,0.44,0.5,1,2.75,5.88,6.31,A4
11/18/23 16:17,-0.5,84.8,1.230976502,1.81,0.06,0.25,0.31,0.88,0.44,0.44,0.94,2.75,5.81,6.31,A4
11/18/23 16:21,-0.5,84.8,1.230811004,1.75,0.13,0.38,0.44,2,0.56,0.56,1.06,2.75,5.81,6.44,A4
11/18/23 16:26,-0.6,85.4,1.226448571,1.75,0.06,0.25,0.25,1.63,0.31,0.31,0.81,2.63,5.81,6.31,A4
11/18/23 16:30,-0.6,85.4,1.231081674,1.75,-0.06,0.19,0.19,0.75,0.25,0.31,0.81,2.63,5.81,6.38,A4
11/18/23 16:34,-0.6,85.7,1.23058527,1.75,0,0.13,0.19,1.31,0.25,0.25,0.81,2.63,5.81,6.31,A4
11/18/23 16:38,-0.6,85.7,1.230750738,1.69,-0.19,0,0,1.56,0.13,0.13,0.63,2.56,5.75,6.31,A4
11/18/23 16:42,-0.7,85.1,1.230690371,1.69,-0.13,0.06,0.06,0.5,0.13,0.13,0.69,2.5,5.81,6.31,A4
11/18/23 16:46,-0.7,85.1,1.231186684,1.63,-0.13,0.06,0.13,1.63,0.19,0.25,0.75,2.56,5.75,6.38,A4
11/18/23 16:50,-0.8,85.2,1.230464494,1.63,-0.13,0,0.06,1.5,0.19,0.19,0.69,2.56,5.75,6.31,A4
11/18/23 16:54,-0.8,85.2,1.230133679,1.63,-0.06,0.19,0.19,1.63,0.38,0.38,0.88,2.63,5.75,6.31,A4
11/18/23 16:58,-0.9,85.1,1.2257734,1.63,0.25,0.44,0.5,2.25,0.75,0.81,1.31,2.81,5.75,6.31,A4
11/18/23 17:02,-0.9,85.1,1.228750184,1.63,0.38,0.63,0.75,2.75,1.13,1.19,1.63,3.06,5.75,6.31,A4
11/18/23 17:06,-0.6,84.3,1.222808276,1.75,1.13,1.38,1.5,3.63,2,2.13,2.56,3.63,5.75,6.31,A4
11/18/23 17:10,-0.6,84.3,1.229426995,1.94,1.25,1.56,1.63,2.88,2.25,2.31,2.75,3.75,5.75,6.44,A4
11/18/23 17:14,0,82.2,1.22581,2.13,0.81,1.13,1.19,2.5,1.69,1.75,2.25,3.56,5.75,6.31,A4
11/18/23 17:18,0,82.2,1.2254787,2.25,0.81,1.06,1.13,3.5,1.5,1.56,2.13,3.5,5.75,6.38,A4
11/18/23 17:22,0,79.9,1.2314421,2.31,1,1.25,1.44,3.63,1.88,1.94,2.5,3.75,5.69,6.31,A4
11/18/23 17:26,0,79.9,1.2327673,2.44,0.5,0.81,0.94,3.13,1.38,1.44,2,3.56,5.69,6.44,A4
11/18/23 17:30,0,81.1,1.2264726,2.5,0.63,1,1.06,2,1.56,1.63,2.19,3.63,5.75,6.38,A4
11/18/23 17:34,0,81.1,1.2251474,2.69,1.75,1.63,1.75,3.25,2.31,2.5,3,4,5.69,6.31,A4
11/18/23 17:39,-0.3,79.4,1.229772315,3.19,1.38,1.56,1.75,3.63,2.38,2.5,3,4.13,5.69,6.31,A4
11/18/23 17:43,-0.3,79.4,1.226461135,3.5,0.75,1.13,1.31,2.38,1.75,1.88,2.5,3.94,5.69,6.31,A4
11/18/23 17:47,0.2,77.2,1.230235741,3.63,0.75,1.13,1.13,2.13,1.63,1.81,2.38,3.88,5.69,6.38,A4
11/18/23 17:51,0.2,77.2,1.22741866,3.69,0.63,0.94,1,3.38,1.44,1.56,2.19,3.88,5.63,6.31,A4
11/18/23 17:55,-0.1,78.5,1.230388566,3.69,0.44,0.63,0.75,1.56,1.13,1.31,1.88,3.75,5.69,6.38,A4
11/18/23 17:59,-0.1,78.5,1.230885425,3.69,0.25,0.44,0.5,1.81,0.81,0.94,1.63,3.56,5.69,6.31,A4
11/18/23 18:03,-0.2,77.6,1.231156777,3.63,0.13,0.44,0.5,2.38,0.88,1,1.69,3.63,5.63,6.38,A4
11/18/23 18:07,-0.2,77.6,1.266427307,3.5,0.56,0.81,0.81,3,1.31,1.44,2.06,3.75,5.63,6.38,A4
11/18/23 18:11,-0.6,77.9,1.248124875,3.56,0.88,1.25,1.19,3.5,1.56,1.69,2.25,3.81,5.63,6.31,A4
11/18/23 18:15,-0.6,77.9,1.265168076,3.63,0.75,1.13,1.19,2.13,1.63,1.75,2.38,3.81,5.63,6.31,A4
11/18/23 18:19,-0.1,74.7,1.234197819,3.75,0.13,0.38,0.5,1.38,0.94,1,1.63,3.56,5.63,6.38,A4
11/18/23 18:23,-0.1,74.7,1.235688396,3.88,0,0.25,0.38,1.38,0.75,0.88,1.56,3.5,5.63,6.31,A4
11/18/23 18:27,-0.5,76.7,1.262586681,3.81,-0.25,0,0.06,1.38,0.38,0.5,1.19,3.31,5.63,6.31,A4
11/18/23 18:31,-0.5,76.7,1.266393142,3.75,-0.13,0.06,0.13,1.81,0.44,0.5,1.19,3.19,5.63,6.38,A4
11/18/23 18:35,-0.9,77.5,1.229907822,3.63,0.19,0.5,0.56,1.38,0.94,1,1.63,3.44,5.63,6.31,A4
11/18/23 18:39,-0.9,77.5,1.259675659,3.56,0.06,0.38,0.31,1.13,0.63,0.75,1.38,3.25,5.63,6.38,A4
11/18/23 18:43,-0.7,78.4,1.230194058,3.5,-0.25,0,0,1.38,0.31,0.44,1.06,3.13,5.63,6.31,A4
11/18/23 18:47,-0.7,78.4,1.263116142,3.44,0.06,0.44,0.44,2.38,0.94,1,1.63,3.31,5.63,6.38,A4
11/18/23 18:52,-0.9,75.8,1.26017179,3.44,0.19,0.5,0.44,1.5,0.88,1,1.63,3.25,5.63,6.31,A4
11/18/23 18:56,-0.9,75.8,1.238838173,3.44,-0.19,0.19,0.06,0.88,0.44,0.5,1.13,3.06,5.63,6.31,A4
11/18/23 19:00,-0.7,77.4,1.235653499,3.44,-0.31,-0.06,-0.06,1.56,0.19,0.25,0.88,2.88,5.63,6.31,A4
11/18/23 19:04,-0.7,77.4,1.262950705,3.38,-0.56,-0.31,-0.31,1.25,-0.06,0,0.56,2.81,5.63,6.38,A4
11/18/23 19:08,-1,77.2,1.230839348,3.25,-0.44,-0.25,-0.25,1.38,0,0.06,0.69,2.75,5.63,6.31,A4
11/18/23 19:12,-1,77.2,1.234311625,3.19,-0.56,-0.31,-0.38,0.25,-0.13,-0.06,0.63,2.69,5.63,6.38,A4
11/18/23 19:16,-1.1,76.6,1.262023258,3.06,-0.56,-0.44,-0.44,1.13,-0.25,-0.19,0.44,2.63,5.63,6.25,A4
11/18/23 19:20,-1.1,76.6,1.265825528,2.94,-0.56,-0.31,-0.31,1.25,-0.13,-0.06,0.63,2.63,5.63,6.38,A4
11/18/23 19:24,-1.3,76.8,1.232970104,2.88,-0.31,0.06,0,0.63,0.25,0.38,0.94,2.69,5.63,6.31,A4
11/18/23 19:28,-1.3,76.8,1.257923661,2.81,-0.19,0.13,0.06,1.69,0.31,0.38,0.94,2.69,5.63,6.38,A4
11/18/23 19:32,-1.1,76.9,1.231439775,2.81,-0.69,-0.56,-0.56,0.44,-0.38,-0.38,0.31,2.44,5.56,6.31,A4
11/18/23 19:36,-1.1,76.9,1.267809322,2.75,-0.88,-0.81,-0.81,0.63,-0.69,-0.69,0,2.19,5.63,6.38,A4
11/18/23 19:40,-1.2,76.5,1.231048143,2.63,-0.88,-0.69,-0.69,0.88,-0.56,-0.56,0.06,2.19,5.63,6.31,A4
11/18/23 19:44,-1.2,76.5,1.227411857,2.56,-0.88,-0.75,-0.75,0.81,-0.63,-0.56,0.06,2.13,5.63,6.38,A4
11/18/23 19:48,-1.5,77.1,1.229212582,2.44,-0.94,-0.69,-0.69,-0.38,-0.63,-0.56,0.06,2.13,5.63,6.38,A4
11/18/23 19:52,-1.5,77.1,1.237802698,2.31,-0.94,-0.81,-0.88,-0.38,-0.75,-0.75,-0.13,2,5.56,6.38,A4
11/18/23 19:56,-1.6,76.8,1.261193318,2.19,-1.06,-0.81,-0.81,0.63,-0.75,-0.75,-0.06,2,5.56,6.31,A4
11/18/23 20:00,-1.6,76.8,1.234271564,2.13,-1.06,-0.94,-0.94,0.56,-0.88,-0.88,-0.19,1.81,5.63,6.31,A4
11/18/23 20:05,-1.7,76.2,1.233548878,2,-1.13,-0.94,-0.94,-0.63,-0.94,-0.88,-0.19,1.81,5.63,6.25,A4
11/18/23 20:09,-1.7,76.2,1.234374547,1.88,-1.19,-1,-1,-0.44,-0.94,-0.94,-0.25,1.88,5.56,6.31,A4
11/18/23 20:13,-1.8,75.6,1.234642469,1.75,-1.13,-0.88,-0.88,0.5,-0.81,-0.81,-0.19,1.81,5.56,6.31,A4
11/18/23 20:17,-1.8,75.6,1.233816952,1.69,-0.94,-0.81,-0.88,0.69,-0.75,-0.81,-0.13,1.75,5.56,6.31,A4
11/18/23 20:21,-1.8,76.1,1.233816952,1.63,-0.94,-0.75,-0.75,0.69,-0.69,-0.69,-0.13,1.75,5.56,6.31,A4
11/18/23 20:25,-1.8,76.1,1.266507405,1.56,-0.88,-0.69,-0.75,0.81,-0.63,-0.63,0,1.81,5.56,6.38,A4
11/18/23 20:29,-1.6,76.1,1.264661765,1.5,-0.88,-0.69,-0.69,-0.19,-0.56,-0.56,0,1.75,5.56,6.31,A4
11/18/23 20:33,-1.6,76.1,1.265817914,1.5,-0.94,-0.81,-0.75,0.75,-0.69,-0.69,-0.13,1.75,5.56,6.25,A4
11/18/23 20:37,-1.6,75.9,1.235758041,1.44,-1.13,-0.94,-0.94,0.5,-0.81,-0.88,-0.25,1.63,5.56,6.31,A4
11/18/23 20:41,-1.6,75.9,1.266643734,1.44,-1.06,-0.94,-0.94,0.5,-0.88,-0.88,-0.25,1.63,5.56,6.25,A4
11/18/23 20:45,-1.8,74.5,1.233982056,1.38,-1.19,-1,-1,0.25,-1,-1,-0.38,1.56,5.56,6.31,A4
11/18/23 20:49,-1.8,74.5,1.230514886,1.31,-1.19,-1.06,-1.06,0.25,-1,-1,-0.38,1.63,5.56,6.25,A4
11/18/23 20:53,-1.8,76.6,1.231010196,1.25,-1.44,-1.25,-1.25,-0.75,-1.25,-1.19,-0.56,1.5,5.56,6.31,A4
11/18/23 20:57,-1.8,76.6,1.230514886,1.19,-1.56,-1.38,-1.44,-0.19,-1.38,-1.38,-0.75,1.31,5.56,6.25,A4
11/18/23 21:01,-1.9,74.1,1.22995798,1.13,-1.5,-1.38,-1.38,-0.75,-1.38,-1.38,-0.69,1.38,5.56,6.31,A4
11/18/23 21:05,-1.9,74.1,1.230453199,1,-1.63,-1.44,-1.5,-0.69,-1.44,-1.44,-0.81,1.25,5.56,6.31,A4
11/18/23 21:09,-2.2,76.1,1.225648037,0.94,-1.63,-1.44,-1.5,-0.75,-1.5,-1.5,-0.81,1.25,5.5,6.31,A4
11/18/23 21:13,-2.2,76.1,1.265408593,0.81,-1.69,-1.5,-1.5,-0.25,-1.5,-1.5,-0.88,1.19,5.5,6.25,A4
11/18/23 21:17,-2.3,76.4,1.269628739,0.75,-1.69,-1.5,-1.5,-0.75,-1.5,-1.5,-0.81,1.25,5.5,6.31,A4
11/18/23 21:22,-2.3,76.4,1.238452978,0.63,-1.81,-1.63,-1.63,-0.38,-1.63,-1.63,-1,1.13,5.5,6.25,A4
11/18/23 21:26,-2.3,76.5,1.239607636,0.56,-1.88,-1.75,-1.75,-1,-1.81,-1.81,-1.19,1,5.5,6.31,A4
11/18/23 21:30,-2.3,76.5,1.269628739,0.44,-1.88,-1.75,-1.75,-1.13,-1.81,-1.81,-1.19,0.94,5.5,6.25,A4
11/18/23 21:34,-2.4,74,1.26972418,0.38,-1.94,-1.75,-1.81,-0.75,-1.88,-1.88,-1.25,0.88,5.5,6.31,A4
11/18/23 21:38,-2.4,74,1.270218942,0.31,-2,-1.88,-1.94,-1.44,-1.94,-2,-1.38,0.75,5.5,6.25,A4
11/18/23 21:42,-2.5,74.5,1.275095942,0.25,-2,-1.88,-1.94,-0.75,-1.94,-2,-1.38,0.75,5.5,6.31,A4
11/18/23 21:46,-2.5,74.5,1.237830756,0.13,-2.06,-1.88,-1.94,-1.44,-2,-2,-1.44,0.63,5.44,6.25,A4
11/18/23 21:50,-2.6,74.2,1.27420092,0.06,-2.13,-1.94,-2,-0.88,-2.06,-2.13,-1.5,0.63,5.5,6.31,A4
11/18/23 21:54,-2.6,74.2,1.247163923,0,-2.13,-2,-2.06,-1.63,-2.13,-2.19,-1.56,0.56,5.44,6.31,A4
11/18/23 21:58,-2.6,74.5,1.243207289,-0.06,-2.19,-2.06,-2.13,-0.75,-2.25,-2.25,-1.63,0.5,5.5,6.25,A4
11/18/23 22:02,-2.6,74.5,1.237931777,-0.13,-2.19,-2.06,-2.13,-1.81,-2.19,-2.25,-1.56,0.5,5.44,6.31,A4
11/18/23 22:06,-2.7,74.7,1.241823707,-0.25,-2.19,-2.06,-2.13,-1.69,-2.19,-2.25,-1.56,0.44,5.44,6.31,A4
